"account_id";"district_id";"frequency";"date"
1709;24;"monthly issuance";960423
3859;53;"monthly issuance";960423
481;72;"monthly issuance";960423
1070;62;"monthly issuance";960423
3280;1;"monthly issuance";960424
689;1;"monthly issuance";960424
4488;33;"monthly issuance";960424
2246;1;"monthly issuance";960425
3301;14;"monthly issuance";960425
7997;10;"monthly issuance";960425
1542;1;"monthly issuance";960425
5395;47;"monthly issuance";960426
780;3;"monthly issuance";960426
5505;1;"monthly issuance";960426
3178;4;"monthly issuance";960427
500;56;"monthly issuance";960427
3451;52;"monthly issuance";960427
1304;40;"monthly issuance";960427
3664;1;"monthly issuance";960428
3038;10;"monthly issuance";960428
951;3;"monthly issuance";960428
1529;1;"monthly issuance";960428
3027;62;"monthly issuance";960429
4342;74;"monthly issuance";960429
1582;28;"monthly issuance";960501
2730;23;"monthly issuance";960502
8896;28;"issuance after transaction";960502
1716;46;"monthly issuance";960502
986;74;"monthly issuance";960502
1192;29;"monthly issuance";960502
2116;70;"monthly issuance";960502
4127;50;"monthly issuance";960503
3791;1;"weekly issuance";960503
3531;59;"monthly issuance";960503
2994;77;"monthly issuance";960503
1328;8;"monthly issuance";960504
97;74;"monthly issuance";960505
3648;61;"monthly issuance";960506
2591;1;"monthly issuance";960506
1614;63;"monthly issuance";960507
706;49;"monthly issuance";960507
2232;1;"monthly issuance";960507
2946;54;"monthly issuance";960507
2346;27;"monthly issuance";960508
3736;54;"monthly issuance";960508
3887;62;"monthly issuance";960508
1672;5;"monthly issuance";960508
1752;68;"monthly issuance";960508
1996;6;"weekly issuance";960508
1244;68;"monthly issuance";960508
1213;36;"monthly issuance";960508
3928;24;"monthly issuance";960508
1045;3;"monthly issuance";960509
302;7;"monthly issuance";960509
444;26;"monthly issuance";960509
2035;53;"monthly issuance";960510
3942;27;"weekly issuance";960510
9494;21;"monthly issuance";960510
913;59;"monthly issuance";960510
3248;77;"monthly issuance";960511
51;67;"monthly issuance";960511
132;40;"issuance after transaction";960511
3512;46;"monthly issuance";960511
6792;1;"monthly issuance";960511
491;44;"monthly issuance";960512
9513;59;"monthly issuance";960512
684;49;"monthly issuance";960512
3285;43;"monthly issuance";960512
3434;32;"monthly issuance";960513
2619;20;"monthly issuance";960513
6158;67;"monthly issuance";960513
1013;59;"monthly issuance";960513
3523;65;"monthly issuance";960514
136;74;"monthly issuance";960514
632;29;"monthly issuance";960514
3769;3;"monthly issuance";960514
2757;54;"monthly issuance";960514
360;32;"monthly issuance";960514
9199;72;"monthly issuance";960515
2752;74;"monthly issuance";960515
10694;73;"weekly issuance";960515
76;52;"monthly issuance";960516
1924;66;"monthly issuance";960516
8772;1;"monthly issuance";960516
2505;60;"monthly issuance";960516
7542;54;"monthly issuance";960516
1074;59;"monthly issuance";960516
3495;54;"monthly issuance";960517
1904;70;"monthly issuance";960518
1040;19;"monthly issuance";960518
776;66;"monthly issuance";960518
3162;63;"weekly issuance";960518
379;32;"monthly issuance";960518
3731;70;"monthly issuance";960520
1323;43;"monthly issuance";960520
580;75;"monthly issuance";960520
2805;39;"monthly issuance";960520
1399;45;"monthly issuance";960520
1210;28;"monthly issuance";960521
8972;70;"monthly issuance";960521
891;34;"monthly issuance";960523
2888;19;"monthly issuance";960523
832;42;"monthly issuance";960524
1905;34;"monthly issuance";960525
7713;50;"weekly issuance";960525
4099;54;"monthly issuance";960526
3055;15;"monthly issuance";960526
1715;60;"monthly issuance";960526
1646;1;"weekly issuance";960527
612;1;"monthly issuance";960527
450;59;"monthly issuance";960528
10445;72;"monthly issuance";960529
268;3;"monthly issuance";960529
3240;35;"weekly issuance";960529
877;1;"monthly issuance";960529
621;52;"monthly issuance";960601
1124;26;"monthly issuance";960602
687;27;"monthly issuance";960602
3590;57;"monthly issuance";960602
3459;76;"monthly issuance";960602
2389;40;"monthly issuance";960602
2837;46;"monthly issuance";960602
2190;41;"weekly issuance";960604
3746;70;"monthly issuance";960604
2982;19;"monthly issuance";960604
9263;68;"monthly issuance";960604
1405;53;"monthly issuance";960604
1954;72;"monthly issuance";960605
1973;71;"monthly issuance";960605
3448;58;"weekly issuance";960606
1913;48;"monthly issuance";960606
958;72;"monthly issuance";960606
3199;66;"monthly issuance";960606
375;68;"monthly issuance";960607
1270;55;"issuance after transaction";960607
9548;62;"monthly issuance";960607
3522;16;"monthly issuance";960607
669;35;"monthly issuance";960607
732;38;"monthly issuance";960607
4585;27;"monthly issuance";960608
171;46;"monthly issuance";960608
3676;58;"monthly issuance";960608
1082;2;"monthly issuance";960608
6699;35;"monthly issuance";960608
1219;1;"monthly issuance";960608
4803;26;"monthly issuance";960608
1528;50;"monthly issuance";960608
9510;1;"monthly issuance";960609
7926;69;"weekly issuance";960609
3591;1;"issuance after transaction";960609
1058;47;"monthly issuance";960611
1431;41;"monthly issuance";960611
181;21;"monthly issuance";960611
603;62;"monthly issuance";960611
409;1;"monthly issuance";960611
3584;55;"monthly issuance";960612
93;2;"monthly issuance";960612
2104;48;"monthly issuance";960612
2710;12;"monthly issuance";960612
3957;33;"weekly issuance";960613
1869;1;"monthly issuance";960614
2397;70;"monthly issuance";960614
2603;9;"monthly issuance";960614
3723;2;"monthly issuance";960614
3668;1;"monthly issuance";960615
2400;40;"monthly issuance";960615
3015;19;"monthly issuance";960615
558;10;"monthly issuance";960615
3114;1;"monthly issuance";960615
4626;9;"monthly issuance";960615
1444;70;"monthly issuance";960616
4447;62;"monthly issuance";960616
3515;68;"monthly issuance";960616
8158;48;"weekly issuance";960616
848;31;"monthly issuance";960616
1086;37;"monthly issuance";960617
2602;46;"monthly issuance";960617
4768;39;"monthly issuance";960617
507;52;"monthly issuance";960617
3647;77;"monthly issuance";960617
3180;1;"monthly issuance";960618
1271;17;"monthly issuance";960618
2870;1;"monthly issuance";960618
3645;36;"monthly issuance";960618
3239;5;"monthly issuance";960619
3485;53;"monthly issuance";960619
567;15;"monthly issuance";960619
373;67;"monthly issuance";960620
2977;28;"monthly issuance";960620
488;25;"monthly issuance";960620
3120;1;"monthly issuance";960620
3801;1;"monthly issuance";960620
72;1;"weekly issuance";960620
10361;21;"monthly issuance";960621
587;19;"monthly issuance";960621
1097;67;"monthly issuance";960622
3206;38;"monthly issuance";960622
3696;1;"monthly issuance";960622
2387;70;"monthly issuance";960622
3585;1;"monthly issuance";960623
2706;47;"monthly issuance";960623
2773;38;"monthly issuance";960623
1781;10;"monthly issuance";960623
962;64;"monthly issuance";960624
2395;3;"monthly issuance";960624
3227;1;"monthly issuance";960624
2295;57;"monthly issuance";960625
9631;11;"monthly issuance";960625
140;24;"monthly issuance";960625
788;12;"monthly issuance";960625
2040;75;"monthly issuance";960625
1029;26;"monthly issuance";960625
3318;62;"monthly issuance";960625
2420;35;"monthly issuance";960625
3432;1;"monthly issuance";960625
6688;16;"monthly issuance";960625
3899;22;"monthly issuance";960625
1275;32;"monthly issuance";960626
1087;55;"monthly issuance";960626
1396;46;"monthly issuance";960626
3573;59;"monthly issuance";960627
3149;57;"monthly issuance";960627
1007;1;"monthly issuance";960628
4379;44;"monthly issuance";960628
2950;62;"monthly issuance";960628
3793;5;"monthly issuance";960628
3588;33;"monthly issuance";960628
878;52;"monthly issuance";960629
3864;33;"monthly issuance";960701
1266;57;"monthly issuance";960701
3089;12;"weekly issuance";960702
7181;77;"issuance after transaction";960702
1241;53;"monthly issuance";960702
1004;70;"monthly issuance";960702
2344;13;"monthly issuance";960702
2530;74;"monthly issuance";960702
170;59;"monthly issuance";960702
2319;58;"monthly issuance";960702
7033;75;"monthly issuance";960703
88;31;"monthly issuance";960703
1480;41;"weekly issuance";960703
2526;16;"monthly issuance";960704
2604;68;"monthly issuance";960704
5269;49;"monthly issuance";960704
3563;1;"monthly issuance";960704
3550;68;"monthly issuance";960704
1903;11;"monthly issuance";960705
3153;2;"monthly issuance";960705
265;19;"monthly issuance";960705
2812;18;"monthly issuance";960705
1609;41;"monthly issuance";960705
2737;69;"monthly issuance";960706
7101;54;"monthly issuance";960706
313;73;"monthly issuance";960706
2593;5;"monthly issuance";960706
1232;48;"monthly issuance";960706
2108;74;"monthly issuance";960706
3694;70;"monthly issuance";960706
1289;72;"monthly issuance";960707
2445;52;"monthly issuance";960707
7733;19;"weekly issuance";960708
1758;21;"monthly issuance";960708
9859;27;"monthly issuance";960708
10711;36;"monthly issuance";960708
725;70;"monthly issuance";960708
1739;3;"monthly issuance";960708
10202;70;"monthly issuance";960708
506;67;"monthly issuance";960708
955;59;"monthly issuance";960708
932;20;"monthly issuance";960708
413;18;"monthly issuance";960709
3334;67;"monthly issuance";960709
2625;48;"weekly issuance";960709
2147;28;"monthly issuance";960710
984;2;"monthly issuance";960710
3848;20;"monthly issuance";960710
2825;54;"monthly issuance";960710
5602;19;"issuance after transaction";960710
1094;35;"monthly issuance";960710
690;10;"monthly issuance";960711
2945;6;"monthly issuance";960711
573;1;"weekly issuance";960711
2131;70;"monthly issuance";960711
2821;54;"monthly issuance";960712
2112;44;"monthly issuance";960712
2506;22;"issuance after transaction";960712
1078;1;"monthly issuance";960712
1895;35;"monthly issuance";960712
2961;9;"monthly issuance";960712
3426;9;"weekly issuance";960713
3204;61;"monthly issuance";960713
2887;76;"monthly issuance";960713
2468;4;"monthly issuance";960713
3350;74;"monthly issuance";960713
858;52;"monthly issuance";960713
2359;54;"monthly issuance";960714
3726;54;"monthly issuance";960714
584;31;"monthly issuance";960714
392;1;"monthly issuance";960714
869;16;"monthly issuance";960715
526;67;"monthly issuance";960716
571;72;"monthly issuance";960716
3946;70;"monthly issuance";960716
2573;4;"monthly issuance";960716
593;48;"monthly issuance";960716
4086;66;"monthly issuance";960717
6461;50;"monthly issuance";960717
110;36;"monthly issuance";960717
9138;26;"monthly issuance";960718
5837;5;"monthly issuance";960718
971;12;"monthly issuance";960718
81;74;"monthly issuance";960718
4537;53;"weekly issuance";960718
2266;50;"monthly issuance";960719
137;70;"monthly issuance";960719
3562;50;"monthly issuance";960719
1893;48;"monthly issuance";960720
2882;44;"monthly issuance";960720
5250;8;"weekly issuance";960720
7674;1;"monthly issuance";960721
11123;39;"monthly issuance";960721
1765;18;"monthly issuance";960721
847;2;"monthly issuance";960721
4618;3;"monthly issuance";960721
3543;74;"monthly issuance";960721
1471;1;"monthly issuance";960721
3472;55;"monthly issuance";960721
2407;1;"monthly issuance";960721
378;68;"monthly issuance";960722
1188;16;"monthly issuance";960722
2652;1;"monthly issuance";960722
3526;1;"monthly issuance";960722
113;55;"monthly issuance";960722
3733;33;"monthly issuance";960722
683;74;"monthly issuance";960722
3494;60;"monthly issuance";960722
3518;9;"monthly issuance";960722
4320;61;"monthly issuance";960723
6495;6;"monthly issuance";960723
3511;70;"monthly issuance";960723
303;71;"monthly issuance";960725
3932;74;"monthly issuance";960725
2717;74;"monthly issuance";960725
2983;42;"monthly issuance";960725
1490;5;"monthly issuance";960725
3443;45;"monthly issuance";960726
11027;32;"weekly issuance";960726
3491;51;"monthly issuance";960727
6453;34;"monthly issuance";960727
7907;70;"monthly issuance";960727
2291;49;"monthly issuance";960727
1900;27;"monthly issuance";960727
4389;77;"monthly issuance";960728
3192;18;"monthly issuance";960728
836;46;"monthly issuance";960728
3880;3;"monthly issuance";960728
7424;68;"monthly issuance";960728
1187;55;"monthly issuance";960728
25;68;"monthly issuance";960728
10954;25;"monthly issuance";960729
1571;66;"monthly issuance";960729
1160;39;"weekly issuance";960729
1985;20;"monthly issuance";960729
3359;8;"monthly issuance";960730
9646;1;"weekly issuance";960730
1906;1;"monthly issuance";960801
194;44;"monthly issuance";960801
371;12;"monthly issuance";960802
9159;64;"monthly issuance";960802
3040;17;"monthly issuance";960803
4071;64;"monthly issuance";960803
2278;1;"monthly issuance";960803
2350;18;"monthly issuance";960804
4438;48;"monthly issuance";960804
2004;42;"monthly issuance";960804
2101;9;"monthly issuance";960804
3397;49;"monthly issuance";960804
1267;43;"monthly issuance";960805
2102;41;"monthly issuance";960805
1654;30;"monthly issuance";960805
2383;68;"monthly issuance";960805
2134;52;"monthly issuance";960806
1738;15;"monthly issuance";960806
1576;35;"weekly issuance";960806
3614;19;"monthly issuance";960807
2066;25;"monthly issuance";960807
2117;48;"monthly issuance";960807
436;30;"monthly issuance";960807
2329;1;"monthly issuance";960807
4442;54;"monthly issuance";960808
1325;26;"monthly issuance";960808
715;32;"monthly issuance";960808
9491;7;"weekly issuance";960808
2917;68;"monthly issuance";960808
503;1;"monthly issuance";960808
2794;74;"monthly issuance";960808
2191;1;"monthly issuance";960808
2947;57;"monthly issuance";960809
2086;70;"weekly issuance";960809
3020;3;"monthly issuance";960809
1211;49;"monthly issuance";960809
2724;11;"monthly issuance";960809
963;7;"monthly issuance";960809
3749;68;"monthly issuance";960810
1223;70;"monthly issuance";960810
613;74;"issuance after transaction";960810
2149;7;"monthly issuance";960811
416;6;"monthly issuance";960811
1501;50;"monthly issuance";960811
2114;30;"monthly issuance";960811
176;71;"weekly issuance";960812
3066;74;"monthly issuance";960812
911;60;"monthly issuance";960812
779;16;"monthly issuance";960813
916;1;"monthly issuance";960813
271;1;"monthly issuance";960813
2439;74;"monthly issuance";960813
2210;31;"monthly issuance";960813
1885;47;"monthly issuance";960813
447;5;"monthly issuance";960814
3549;27;"monthly issuance";960814
1563;47;"monthly issuance";960814
753;31;"monthly issuance";960814
2764;53;"monthly issuance";960815
2973;23;"monthly issuance";960815
2209;65;"monthly issuance";960815
2013;54;"monthly issuance";960815
1935;38;"monthly issuance";960815
382;14;"monthly issuance";960816
42;39;"monthly issuance";960816
945;18;"monthly issuance";960816
8038;47;"monthly issuance";960817
967;15;"monthly issuance";960817
3741;65;"monthly issuance";960818
3311;8;"monthly issuance";960818
656;3;"monthly issuance";960818
1667;56;"monthly issuance";960818
3789;6;"monthly issuance";960818
7637;46;"monthly issuance";960819
4010;30;"monthly issuance";960819
4144;1;"monthly issuance";960819
3347;4;"monthly issuance";960819
2976;13;"monthly issuance";960819
4480;58;"monthly issuance";960819
4969;60;"weekly issuance";960819
1274;54;"weekly issuance";960819
7099;1;"monthly issuance";960820
166;17;"monthly issuance";960820
1367;74;"monthly issuance";960820
2795;11;"monthly issuance";960820
2034;54;"monthly issuance";960821
2622;1;"monthly issuance";960821
10562;51;"monthly issuance";960821
1593;16;"monthly issuance";960822
3004;11;"monthly issuance";960822
617;74;"monthly issuance";960823
2746;24;"monthly issuance";960823
3427;36;"monthly issuance";960823
58;29;"monthly issuance";960823
918;60;"monthly issuance";960823
324;1;"monthly issuance";960823
9826;68;"monthly issuance";960823
2094;73;"monthly issuance";960823
20;74;"monthly issuance";960824
2930;1;"monthly issuance";960824
182;47;"monthly issuance";960824
1517;5;"monthly issuance";960824
4186;1;"monthly issuance";960825
3467;17;"monthly issuance";960825
1350;21;"weekly issuance";960825
10220;44;"monthly issuance";960826
2792;1;"monthly issuance";960826
1504;1;"monthly issuance";960826
3161;48;"monthly issuance";960826
987;15;"monthly issuance";960827
2360;26;"monthly issuance";960827
399;1;"monthly issuance";960827
637;49;"monthly issuance";960827
3353;74;"monthly issuance";960827
4588;12;"monthly issuance";960827
10;54;"monthly issuance";960828
2113;7;"monthly issuance";960828
2677;5;"monthly issuance";960828
6062;24;"monthly issuance";960828
2065;61;"monthly issuance";960828
1894;6;"monthly issuance";960829
1117;68;"monthly issuance";960829
833;31;"monthly issuance";960829
3155;28;"monthly issuance";960829
242;69;"monthly issuance";960829
812;1;"monthly issuance";960830
3774;72;"monthly issuance";960830
3272;53;"monthly issuance";960830
7990;9;"monthly issuance";960830
7262;70;"monthly issuance";960830
3504;70;"monthly issuance";960830
2347;38;"monthly issuance";960830
269;3;"monthly issuance";960830
1258;3;"monthly issuance";960901
3418;42;"issuance after transaction";960902
871;1;"monthly issuance";960902
2953;1;"monthly issuance";960902
3126;17;"monthly issuance";960903
1293;40;"monthly issuance";960903
406;63;"monthly issuance";960903
4456;14;"monthly issuance";960903
174;52;"monthly issuance";960904
694;67;"monthly issuance";960904
2885;1;"monthly issuance";960904
2872;1;"monthly issuance";960904
920;58;"monthly issuance";960905
1525;57;"monthly issuance";960905
1997;74;"monthly issuance";960905
1679;68;"monthly issuance";960905
7082;57;"monthly issuance";960906
1910;60;"monthly issuance";960906
5362;76;"weekly issuance";960906
1408;10;"monthly issuance";960907
125;2;"issuance after transaction";960907
2655;1;"monthly issuance";960907
2314;2;"monthly issuance";960907
297;74;"monthly issuance";960908
2914;4;"monthly issuance";960908
4405;41;"monthly issuance";960908
2084;44;"monthly issuance";960908
2045;34;"monthly issuance";960909
2058;34;"monthly issuance";960909
1190;52;"monthly issuance";960909
1067;34;"monthly issuance";960910
2629;66;"monthly issuance";960910
1774;61;"monthly issuance";960910
2156;1;"monthly issuance";960911
2349;72;"monthly issuance";960911
2614;44;"monthly issuance";960911
339;46;"weekly issuance";960911
2164;63;"monthly issuance";960912
3508;42;"monthly issuance";960912
164;60;"monthly issuance";960913
1799;9;"monthly issuance";960913
1600;1;"monthly issuance";960913
3044;72;"monthly issuance";960914
3499;51;"monthly issuance";960914
1474;63;"monthly issuance";960914
2026;64;"monthly issuance";960914
1556;54;"monthly issuance";960915
6075;19;"monthly issuance";960915
1066;16;"weekly issuance";960915
2275;1;"monthly issuance";960916
5305;47;"monthly issuance";960916
1329;53;"monthly issuance";960916
3098;1;"monthly issuance";960916
4349;74;"monthly issuance";960916
2990;30;"monthly issuance";960916
3800;30;"monthly issuance";960916
3191;72;"monthly issuance";960917
2076;18;"monthly issuance";960917
1002;50;"monthly issuance";960917
8381;14;"monthly issuance";960917
1957;33;"monthly issuance";960918
3569;1;"monthly issuance";960918
10789;75;"monthly issuance";960918
831;44;"monthly issuance";960918
6083;6;"weekly issuance";960919
1669;39;"monthly issuance";960919
8268;59;"monthly issuance";960919
1063;68;"monthly issuance";960919
1532;54;"monthly issuance";960919
3179;71;"monthly issuance";960920
2906;49;"monthly issuance";960920
1538;22;"monthly issuance";960920
2640;1;"monthly issuance";960921
2921;54;"monthly issuance";960921
3431;64;"monthly issuance";960921
3967;54;"monthly issuance";960922
1173;11;"monthly issuance";960922
7632;68;"monthly issuance";960922
2339;63;"monthly issuance";960922
1100;35;"monthly issuance";960923
1484;70;"monthly issuance";960923
2801;11;"monthly issuance";960923
1113;8;"monthly issuance";960923
770;7;"monthly issuance";960924
2332;77;"monthly issuance";960924
1463;32;"monthly issuance";960925
3894;52;"monthly issuance";960925
2091;1;"monthly issuance";960925
1377;1;"monthly issuance";960925
9241;74;"monthly issuance";960925
1308;54;"monthly issuance";960925
1370;52;"monthly issuance";960925
3399;63;"monthly issuance";960926
1374;53;"monthly issuance";960926
2955;67;"monthly issuance";960927
3446;6;"issuance after transaction";960927
3339;1;"monthly issuance";960927
1631;10;"monthly issuance";960927
2869;68;"monthly issuance";960927
2083;1;"monthly issuance";960928
1823;3;"monthly issuance";960928
2561;59;"monthly issuance";960929
972;46;"monthly issuance";960929
698;71;"monthly issuance";960929
2294;46;"monthly issuance";960929
2373;14;"monthly issuance";960929
241;15;"monthly issuance";960929
2483;1;"monthly issuance";960929
569;76;"monthly issuance";961001
1500;43;"monthly issuance";961001
3232;37;"monthly issuance";961002
618;1;"monthly issuance";961002
1502;1;"monthly issuance";961002
10857;50;"monthly issuance";961002
692;69;"monthly issuance";961002
3843;62;"monthly issuance";961002
3158;71;"monthly issuance";961003
3071;41;"monthly issuance";961003
1586;1;"monthly issuance";961003
3913;23;"monthly issuance";961004
822;40;"monthly issuance";961004
1155;43;"monthly issuance";961004
2807;42;"monthly issuance";961004
1751;53;"monthly issuance";961004
3904;18;"monthly issuance";961005
2252;1;"monthly issuance";961005
826;44;"monthly issuance";961005
1008;13;"monthly issuance";961005
1558;32;"monthly issuance";961006
2465;57;"monthly issuance";961006
814;76;"monthly issuance";961006
325;75;"monthly issuance";961006
261;54;"monthly issuance";961007
2240;36;"monthly issuance";961007
2657;55;"monthly issuance";961007
7636;40;"monthly issuance";961008
3175;50;"monthly issuance";961008
1812;31;"monthly issuance";961008
10607;52;"monthly issuance";961008
2999;66;"monthly issuance";961008
921;10;"monthly issuance";961008
2934;1;"monthly issuance";961008
3394;23;"monthly issuance";961009
1777;60;"monthly issuance";961010
1003;28;"monthly issuance";961010
4090;72;"monthly issuance";961011
3249;74;"monthly issuance";961011
472;8;"monthly issuance";961011
6950;36;"monthly issuance";961012
3271;8;"monthly issuance";961012
3329;3;"monthly issuance";961012
9677;8;"monthly issuance";961013
342;64;"monthly issuance";961013
536;14;"monthly issuance";961013
350;47;"monthly issuance";961013
2475;17;"monthly issuance";961013
10063;4;"weekly issuance";961013
581;26;"monthly issuance";961013
2988;66;"issuance after transaction";961014
3314;25;"monthly issuance";961014
4949;33;"monthly issuance";961014
713;58;"monthly issuance";961015
11325;62;"monthly issuance";961015
8628;2;"issuance after transaction";961015
4493;61;"issuance after transaction";961015
410;49;"monthly issuance";961015
3776;1;"monthly issuance";961016
1577;67;"monthly issuance";961016
8784;1;"monthly issuance";961016
1645;50;"monthly issuance";961016
3454;32;"monthly issuance";961017
2046;68;"monthly issuance";961017
1492;24;"monthly issuance";961017
3143;38;"monthly issuance";961018
2709;2;"monthly issuance";961018
1541;60;"monthly issuance";961018
305;34;"monthly issuance";961018
3690;67;"issuance after transaction";961018
3766;29;"issuance after transaction";961018
1745;53;"monthly issuance";961019
1090;69;"monthly issuance";961019
329;3;"monthly issuance";961019
975;1;"monthly issuance";961019
5317;28;"monthly issuance";961020
6592;1;"monthly issuance";961020
1060;6;"monthly issuance";961020
473;73;"monthly issuance";961020
1464;73;"monthly issuance";961021
1819;55;"weekly issuance";961021
2502;32;"monthly issuance";961021
1888;6;"monthly issuance";961021
6902;60;"monthly issuance";961022
3877;59;"monthly issuance";961022
2290;37;"monthly issuance";961022
1330;68;"monthly issuance";961022
9037;1;"monthly issuance";961022
272;11;"monthly issuance";961023
366;1;"monthly issuance";961023
1226;1;"monthly issuance";961023
2759;46;"monthly issuance";961023
1176;19;"monthly issuance";961024
1785;52;"monthly issuance";961025
5912;45;"monthly issuance";961025
199;70;"monthly issuance";961026
778;68;"monthly issuance";961026
3811;1;"monthly issuance";961026
1855;34;"monthly issuance";961027
224;15;"monthly issuance";961027
281;1;"monthly issuance";961027
9201;69;"monthly issuance";961028
888;54;"monthly issuance";961028
4715;8;"monthly issuance";961028
3956;6;"monthly issuance";961028
4375;39;"monthly issuance";961028
2418;64;"monthly issuance";961029
806;13;"monthly issuance";961029
65;36;"monthly issuance";961029
2279;2;"weekly issuance";961030
1478;5;"monthly issuance";961030
3228;29;"monthly issuance";961030
221;19;"monthly issuance";961030
3022;64;"monthly issuance";961030
122;31;"monthly issuance";961030
6265;5;"monthly issuance";961101
1683;77;"monthly issuance";961101
6440;1;"monthly issuance";961101
926;36;"monthly issuance";961101
2685;67;"monthly issuance";961101
3557;72;"monthly issuance";961102
1663;55;"monthly issuance";961102
255;68;"monthly issuance";961103
2193;44;"monthly issuance";961103
9455;73;"monthly issuance";961103
2130;46;"monthly issuance";961104
714;23;"monthly issuance";961104
3615;46;"monthly issuance";961105
1324;42;"monthly issuance";961105
431;18;"monthly issuance";961105
11328;54;"monthly issuance";961105
3626;51;"monthly issuance";961105
1899;26;"monthly issuance";961105
91;17;"monthly issuance";961106
4753;1;"monthly issuance";961107
9528;19;"monthly issuance";961107
9333;36;"monthly issuance";961108
2107;70;"monthly issuance";961109
3224;55;"monthly issuance";961110
829;59;"monthly issuance";961110
511;14;"monthly issuance";961110
3560;57;"monthly issuance";961110
1555;34;"monthly issuance";961110
2160;72;"monthly issuance";961110
4383;73;"monthly issuance";961110
2517;55;"issuance after transaction";961110
3819;69;"monthly issuance";961111
6157;34;"monthly issuance";961111
1326;52;"monthly issuance";961111
4286;43;"monthly issuance";961111
3498;31;"monthly issuance";961112
2258;3;"monthly issuance";961112
3177;74;"monthly issuance";961112
1638;6;"weekly issuance";961112
3589;5;"monthly issuance";961113
2967;38;"monthly issuance";961113
3437;1;"monthly issuance";961113
4102;60;"monthly issuance";961113
2032;36;"monthly issuance";961114
570;3;"monthly issuance";961114
993;6;"monthly issuance";961114
3884;1;"monthly issuance";961114
3765;32;"monthly issuance";961114
2385;60;"monthly issuance";961115
63;22;"monthly issuance";961116
1991;1;"monthly issuance";961116
3291;45;"monthly issuance";961116
3376;58;"monthly issuance";961117
1260;5;"monthly issuance";961117
1021;42;"monthly issuance";961117
48;21;"monthly issuance";961117
4069;38;"monthly issuance";961117
3564;14;"monthly issuance";961117
1320;58;"monthly issuance";961118
530;54;"monthly issuance";961119
508;74;"monthly issuance";961119
341;28;"monthly issuance";961119
3256;40;"monthly issuance";961119
4033;57;"monthly issuance";961119
5878;76;"monthly issuance";961119
77;63;"monthly issuance";961119
1546;15;"monthly issuance";961120
2826;35;"monthly issuance";961120
797;57;"monthly issuance";961120
513;58;"monthly issuance";961121
1549;21;"monthly issuance";961121
3093;16;"monthly issuance";961121
10905;32;"monthly issuance";961121
2234;3;"monthly issuance";961121
2285;36;"monthly issuance";961121
3809;1;"monthly issuance";961121
3517;26;"monthly issuance";961122
2264;41;"monthly issuance";961122
8688;66;"monthly issuance";961122
546;8;"monthly issuance";961123
3862;1;"monthly issuance";961123
2898;54;"monthly issuance";961123
3282;1;"monthly issuance";961124
330;42;"monthly issuance";961124
1242;74;"issuance after transaction";961124
1393;1;"monthly issuance";961124
2303;41;"monthly issuance";961124
3708;64;"monthly issuance";961124
209;37;"monthly issuance";961124
8094;67;"monthly issuance";961124
2601;70;"monthly issuance";961124
7;60;"monthly issuance";961124
1347;8;"monthly issuance";961124
8523;54;"monthly issuance";961125
2398;70;"monthly issuance";961125
1712;44;"monthly issuance";961125
1943;9;"monthly issuance";961126
2090;40;"monthly issuance";961126
2636;18;"monthly issuance";961126
14;47;"monthly issuance";961127
549;5;"monthly issuance";961127
143;21;"monthly issuance";961127
79;3;"monthly issuance";961129
3799;74;"monthly issuance";961129
1460;54;"monthly issuance";961129
7745;2;"monthly issuance";961129
1435;1;"monthly issuance";961201
3507;9;"monthly issuance";961201
712;72;"monthly issuance";961201
10280;69;"monthly issuance";961201
1754;52;"monthly issuance";961201
805;10;"monthly issuance";961202
3377;74;"monthly issuance";961202
1296;50;"monthly issuance";961202
2916;6;"monthly issuance";961203
3018;34;"monthly issuance";961203
249;28;"monthly issuance";961203
3602;18;"monthly issuance";961203
3856;45;"monthly issuance";961203
2544;38;"monthly issuance";961204
599;54;"monthly issuance";961204
2590;47;"monthly issuance";961204
2589;10;"monthly issuance";961204
2545;1;"monthly issuance";961204
1735;42;"monthly issuance";961204
3312;30;"monthly issuance";961204
2060;13;"monthly issuance";961205
2115;8;"monthly issuance";961205
24;74;"monthly issuance";961205
1083;45;"monthly issuance";961206
2286;70;"monthly issuance";961206
7176;1;"monthly issuance";961207
8225;50;"monthly issuance";961207
664;1;"monthly issuance";961208
5133;68;"weekly issuance";961208
880;26;"monthly issuance";961208
1482;38;"monthly issuance";961208
3290;19;"monthly issuance";961209
2963;31;"monthly issuance";961209
1361;46;"monthly issuance";961209
3430;9;"monthly issuance";961210
11096;28;"monthly issuance";961210
3090;1;"monthly issuance";961210
5817;77;"issuance after transaction";961210
1587;1;"monthly issuance";961211
905;35;"monthly issuance";961211
980;1;"monthly issuance";961211
1218;1;"monthly issuance";961212
561;11;"monthly issuance";961212
4631;77;"issuance after transaction";961212
1055;29;"monthly issuance";961212
9153;9;"monthly issuance";961212
1368;22;"monthly issuance";961212
3452;63;"monthly issuance";961213
3450;1;"monthly issuance";961213
1557;66;"monthly issuance";961213
1316;42;"monthly issuance";961213
3893;42;"monthly issuance";961213
2873;70;"monthly issuance";961213
3962;54;"monthly issuance";961213
2376;71;"monthly issuance";961214
2995;51;"monthly issuance";961214
3984;51;"monthly issuance";961214
